source,org-name,prefix_root,prefix,created,netname,org,mnt-by,last-modified,exact_origin,country_root,country
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.156.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,TW
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.157.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,TW
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.158.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,TW
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.159.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,TW
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.160.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,TW
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.161.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,TW
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.162.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,TW
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.163.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,TW
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.164.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,TW
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.165.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,TW
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.166.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,TW
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.167.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,TW
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.168.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.169.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.170.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.171.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.172.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.173.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.174.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.175.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.176.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.177.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.178.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.179.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.180.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.181.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.182.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.183.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.184.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.185.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.186.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.187.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.188.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.189.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.190.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.197.191.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.96.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,MX
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.97.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,MX
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.98.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.99.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.100.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.101.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.102.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.103.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.104.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.105.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.106.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.107.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.108.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.109.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.110.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.111.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.112.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,LK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.113.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,ZA
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.114.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,ZA
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.115.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,ZA
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.116.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,ZA
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.117.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,ZA
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.118.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,ZA
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.119.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KG
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.120.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KG
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.121.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KG
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.122.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KG
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.123.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KG
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.124.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KG
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.125.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KG
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.126.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KG
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.127.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,MU,KG
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.128.0/24,,Edgenext_North_America_Corporation,,CIL1-MNT LARUS-SERVICE-MNT,,AS139057,MU,SG
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.130.0/24,,Future_Tech_Distribution,,CIL1-MNT LARUS-SERVICE-MNT,,AS9009;AS64546,MU,RO
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.131.0/24,,Future_Tech_Distribution,,CIL1-MNT LARUS-SERVICE-MNT,,AS9009,MU,NO
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.140.0/24,,Future_Tech_Distribution,,CIL1-MNT LARUS-SERVICE-MNT,,AS9009,MU,IT
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.141.0/24,,Future_Tech_Distribution,,CIL1-MNT LARUS-SERVICE-MNT,,AS9009,MU,IT
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.142.0/24,,Future_Tech_Distribution,,CIL1-MNT LARUS-SERVICE-MNT,,AS9009,MU,IT
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.143.0/24,,Future_Tech_Distribution,,CIL1-MNT LARUS-SERVICE-MNT,,AS9009,MU,SE
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.144.0/24,,Future_Tech_Distribution,,CIL1-MNT LARUS-SERVICE-MNT,,AS9009,MU,IT
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.145.0/24,,Future_Tech_Distribution,,CIL1-MNT LARUS-SERVICE-MNT,,AS9009,MU,IT
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.146.0/24,,Future_Tech_Distribution,,CIL1-MNT LARUS-SERVICE-MNT,,AS9009,MU,IT
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.147.0/24,,Future_Tech_Distribution,,CIL1-MNT LARUS-SERVICE-MNT,,AS9009,MU,CH
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.163.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.172.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443;AS58879,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.173.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.175.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.176.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.177.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.178.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.179.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.180.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.182.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.183.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.184.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443;AS58879,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.186.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.187.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443;AS58879,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.188.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.189.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443;AS58879,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.190.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443;AS58879,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.192.216.0/24,,LuoGeLang_France_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS135097,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.0.0/24,,HongKong_MEGALAYER_Technology,,CIL1-MNT,,AS139646;AS141883,MU,DE
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.1.0/24,,Jiangxi_Meilan_Network_Technology_Co_Ltd,,CIL1-MNT LARUS-SERVICE-MNT,,AS136933,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.2.0/24,,SonderCloud_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS133199,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.3.0/24,,SonderCloud_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS133199,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.16.0/24,,Data_Center_Network_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS55720,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.17.0/24,,Data_Center_Network_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS55720,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.18.0/24,,Data_Center_Network_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS55720,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.19.0/24,,Data_Center_Network_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS135026,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.20.0/24,,Data_Center_Network_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS55720,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.65.0/24,,Lao_Asia_Unicom_Technology_CoLtd,,CIL1-MNT LARUS-SERVICE-MNT,,AS132513,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.66.0/24,,Aofei_Data_International_Company_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS132513,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.67.0/24,,Aofei_Data_International_Company_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS132513,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.68.0/24,,JENEXUS_HOLDING_SDN_BHD,,CIL1-MNT LARUS-SERVICE-MNT,,AS137510,MU,MY
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.69.0/24,,China_Mobile_International_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS58453,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.70.0/24,,Comms365_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS393559,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.71.0/24,,Cloud_Innovation,,CIL1-MNT LARUS-SERVICE-MNT,,AS136933,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.76.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS5065,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.77.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS21859,MU,BD
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.78.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS21859,MU,BD
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.79.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS5065,MU,KR
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.80.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS142062,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.81.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS136778,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.82.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS136778,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.83.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS136950;AS136950,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.84.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS136950;AS136950,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.85.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS136950;AS136950,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.86.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS138630,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.87.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS138630;AS142062,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.88.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS138630;AS142062,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.89.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS138630;AS142062,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.90.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS138630;AS142062,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.91.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS138630;AS142062,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.92.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS138630;AS142062,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.93.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS138630;AS142062,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.94.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS138630;AS142062,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.204.95.0/24,,HK_Qianlong_Technology_Co_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS138630,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.4.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS5065,MU,US
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.5.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS5065,MU,US
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.6.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS5065,MU,US
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.7.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS5065,MU,US
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.12.0/24,,Broadband_World_Technology_CoLtd,,CIL1-MNT LARUS-SERVICE-MNT,,AS984,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.13.0/24,,Broadband_World_Technology_CoLtd,,CIL1-MNT LARUS-SERVICE-MNT,,AS984,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.14.0/24,,Broadband_World_Technology_CoLtd,,CIL1-MNT LARUS-SERVICE-MNT,,AS984,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.15.0/24,,Broadband_World_Technology_CoLtd,,CIL1-MNT LARUS-SERVICE-MNT,,AS984,MU,HK
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.16.0/24,,IPS_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS135607,MU,PH
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.17.0/24,,IPS_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS135607,MU,PH
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.18.0/24,,IPS_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS135607,MU,PH
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.19.0/24,,IPS_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS135607,MU,PH
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.20.0/24,,IPS_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS135607,MU,PH
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.21.0/24,,IPS_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS135607,MU,PH
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.22.0/24,,IPS_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS135607,MU,PH
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.23.0/24,,IPS_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS135607,MU,PH
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.24.0/24,,IPS_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS135607,MU,PH
AFRINIC,Cloud Innovation Ltd,45.192.0.0/12,45.202.25.0/24,,IPS_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS135607,MU,PH
