IP Prefix,ASNs
212.126.123.0/24,"AS19905, AS209565, AS39216"
212.126.124.0/24,"AS19905, AS39216"
212.126.125.0/24,"AS19905, AS39216"
212.126.124.0/23,"AS19905, AS39216"
212.126.126.0/24,"AS19905, AS205473, AS209565, AS39216"
212.126.127.0/24,"AS19905, AS39216"
212.139.0.0/16,"AS19905, AS9105"
212.159.128.0/18,"AS19905, AS9105"
213.5.173.0/24,"AS19905, AS48937"
213.5.174.0/24,"AS19905, AS48937"
213.6.0.0/18,"AS12975, AS19905"
213.6.64.0/18,"AS12975, AS19905"
213.6.128.0/18,"AS12975, AS19905"
213.6.192.0/18,"AS12975, AS19905"
213.6.0.0/16,"AS12975, AS19905"
213.78.0.0/16,"AS12708, AS13285, AS19905"
213.83.64.0/18,"AS19905, AS8586"
213.108.29.0/24,"AS19905, AS29311"
213.191.224.0/19,"AS13280, AS19905"
213.202.0.0/21,"AS19905, AS8529"
213.208.64.0/18,"AS13285, AS19905"
213.244.70.0/24,"AS12975, AS19905"
213.244.71.0/24,"AS12975, AS19905"
213.244.70.0/23,"AS12975, AS19905"
213.244.72.0/24,"AS12975, AS19905"
213.244.73.0/24,"AS12975, AS19905"
213.244.76.0/24,"AS12975, AS19905"
213.244.72.0/21,"AS12975, AS19905"
213.244.115.0/24,"AS19905, AS29310"
213.244.116.0/24,"AS19905, AS29310"
213.244.117.0/24,"AS19905, AS29310"
213.244.121.0/24,"AS12975, AS19905, AS50330"
213.244.122.0/24,"AS19905, AS29310"
213.244.124.0/22,"AS19905, AS20719"
213.244.64.0/18,"AS12975, AS19905"
213.246.128.0/18,"AS19905, AS8586"
213.249.128.0/18,"AS12390, AS19905"
213.249.192.0/18,"AS12390, AS19905"
213.253.215.0/24,"AS19551, AS19905, AS203583, AS21209"
217.8.0.0/19,"AS13285, AS19905"
217.21.0.0/20,"AS12975, AS19905"
217.66.224.0/19,"AS12975, AS19905"
217.68.128.0/20,"AS13285, AS19905"
217.68.208.0/20,"AS12903, AS19905"
217.78.48.0/21,"AS12975, AS15975, AS19905"
217.78.60.0/22,"AS12975, AS19905"
217.78.48.0/20,"AS12975, AS19905"
217.145.162.0/24,"AS198949, AS19905"
217.145.164.0/24,"AS198949, AS19905"
217.145.160.0/20,"AS16344, AS198949, AS19905"
217.169.192.0/24,"AS12794, AS19905"
217.169.194.0/24,"AS12794, AS19905"
217.169.195.0/24,"AS12794, AS19905"
217.169.196.0/24,"AS12794, AS19905"
217.169.197.0/24,"AS12794, AS19905"
217.169.199.0/24,"AS12794, AS19905"
217.169.192.0/20,"AS12794, AS19905"
2001:67c:3e8::/48,"AS19905, AS39358"
2001:67c:3e9::/48,"AS19905, AS39358"
2001:67c:27dc::/48,"AS19905, AS8426"
2001:1670::/32,"AS19905, AS28885"
2001:4160::/32,"AS19905, AS8586"
2a00:1558::/32,"AS19905, AS29311"
2a01:20::/48,"AS19905, AS5630"
2a01:20:4::/48,"AS19905, AS5630"
2a01:20:6::/48,"AS19905, AS8677"
2a01:9540::/32,"AS19905, AS59597"
2a02:888::/29,"AS19905, AS47794"
2a02:27c8::/32,"AS19905, AS48645"
2a03:be80::/32,"AS15510, AS19905"
2a04:2dc0::/48,"AS19905, AS39216"
2a04:2dc0:1::/48,"AS19905, AS39216"
2a04:2dc0:2::/48,"AS19905, AS39216"
2a04:2dc0:3::/48,"AS19905, AS39216"
2a04:2dc0:4::/48,"AS19905, AS39216"
2a04:2dc0:6::/48,"AS19905, AS39216"
2a04:2dc0:7::/48,"AS19905, AS39216"
2a04:2dc0:8::/48,"AS19905, AS209565, AS39216"
2a04:2dc0:a::/48,"AS19905, AS209565, AS39216"
2a04:2dc0:d::/48,"AS19905, AS39216"
2a04:2dc0:e::/48,"AS19905, AS209565, AS39216"
2a04:2dc0:f::/48,"AS19905, AS39216"
2a04:2dc0:17::/48,"AS19905, AS39216"
2a04:2dc0:19::/48,"AS19905, AS209565, AS39216"
2a04:2ec0::/32,"AS19905, AS60849"
2a04:2ec0::/29,"AS19905, AS60849"
2a04:7f80:2::/48,"AS19905, AS48728"
2a04:7f80:3::/48,"AS19905, AS48728"
2a04:7f80:4::/48,"AS19905, AS48728"
2a04:7f80:5::/48,"AS19905, AS48728"
2a04:7f80:10::/48,"AS19905, AS48728"
2a04:7f80:11::/48,"AS19905, AS48728"
2a04:7f80:12::/48,"AS19905, AS48728"
2a04:7f80:13::/48,"AS19905, AS48728"
2a04:7f80:14::/48,"AS19905, AS48728"
2a04:7f80:15::/48,"AS19905, AS48728"
2a04:7f80:16::/48,"AS19905, AS48728"
2a04:7f80:17::/48,"AS19905, AS48728"
2a04:7f80:19::/48,"AS19905, AS48728"
2a04:7f80:1a::/48,"AS19905, AS48728"
2a04:7f80:1b::/48,"AS19905, AS48728"
2a04:7f80:1c::/48,"AS19905, AS48728"
2a04:7f80:1d::/48,"AS19905, AS48728"
2a04:7f80:1e::/48,"AS19905, AS48728"
2a04:7f80:1f::/48,"AS19905, AS48728"
2a04:7f80:50::/48,"AS19905, AS48728"
2a04:7f80:51::/48,"AS19905, AS48728"
2a04:7f80:52::/48,"AS19905, AS48728"
2a04:7f80:53::/48,"AS19905, AS48728"
2a04:7f80:54::/48,"AS19905, AS48728"
2a04:7f80:55::/48,"AS19905, AS48728"
2a04:7f80:56::/48,"AS19905, AS48728"
2a04:7f80:57::/48,"AS19905, AS48728"
2a04:7f80:58::/48,"AS19905, AS48728"
2a04:7f80:59::/48,"AS19905, AS48728"
2a04:7f80:5a::/48,"AS19905, AS48728"
2a04:7f80:5b::/48,"AS19905, AS48728"
2a04:7f80:5c::/48,"AS19905, AS48728"
2a04:7f80:5d::/48,"AS19905, AS48728"
2a04:7f80:5e::/48,"AS19905, AS48728"
2a04:7f80:5f::/48,"AS19905, AS48728"
2a04:9a04::/32,"AS19905, AS29311"
2a07:3506:4c::/48,"AS19905, AS29311"
2a07:7c40::/29,"AS19905, AS203147"
2a0e:dc00::/32,"AS19905, AS208653"
2a0f:7ac0::/29,"AS19905, AS60154"
2a0f:90c0::/29,"AS19905, AS59597"
2a10:2200:b::/48,"AS19905, AS59588"
2a10:2200:c::/48,"AS19905, AS59588"
2a10:80c0::/48,"AS19905, AS211331"
2a10:80c0:1000::/48,"AS19905, AS211331"
2a12:100::/29,"AS19905, AS210513"
2a13:3680::/32,"AS19905, AS205049"
2a13:3681::/32,"AS19905, AS205049"
2a13:3682::/32,"AS19905, AS205049"
2a13:3683::/32,"AS19905, AS205049"
2a13:3684::/32,"AS19905, AS205049"
2a13:3685::/32,"AS19905, AS205049"
2a13:3686::/32,"AS19905, AS205049"
2a13:3687::/32,"AS19905, AS205049"
2a13:3680::/29,"AS19905, AS205049"
