prefix,provider,origin,time,as_path,scrubber,t_start,t_end
69.10.42.0/24,396998,19318,1733218859.0,"['3320', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218859.0,"['131477', '65511', '140096', '917', '60068', '7922', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218859.0,"['13830', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218859.0,"['51184', '1764', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218859.0,"['2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218859.0,"['47692', '2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['20205', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['37721', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['49673', '20485', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['15692', '2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['6908', '2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['6908', '2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['41047', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['59105', '9370', '2516', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['59105', '9370', '2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['51786', '15623', '3303', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['57777', '8298', '25091', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['15623', '3303', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['8298', '25091', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['49544', '2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['14840', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['328840', '60171', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['151381', '150369', '9607', '7671', '2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['21282', '9198', '20485', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218860.0,"['48237', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218861.0,"['138195', '3786', '1239', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218861.0,"['924', '61138', '55850', '2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218861.0,"['15397', '15958', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218861.0,"['61138', '55850', '2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218861.0,"['38008', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218861.0,"['151381', '150369', '9607', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218861.0,"['37239', '37468', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218861.0,"['22548', '6939', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218861.0,"['14630', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218861.0,"['131477', '65511', '140096', '917', '60068', '7922', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218861.0,"['34927', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218862.0,"['396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218862.0,"['51185', '6762', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218862.0,"['46997', '38008', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218862.0,"['174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218862.0,"['61138', '55850', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218862.0,"['835', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218863.0,"['8298', '25091', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218863.0,"['25091', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218863.0,"['199524', '396998', '19318']","396998,199524",1733218825,1733219476
69.10.42.0/24,396998,19318,1733218863.0,"['59105', '2518', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218863.0,"['3333', '3320', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218864.0,"['12779', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218864.0,"['12779', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218864.0,"['3320', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218864.0,"['59890', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218864.0,"['12779', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218864.0,"['924', '61138', '55850', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218864.0,"['44097', '30972', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218864.0,"['134823', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218864.0,"['134823', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218864.0,"['835', '6461', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['59514', '24115', '24748', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['30950', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['14840', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['14840', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['14840', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['3491', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['34177', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['51786', '15623', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['3491', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['19151', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['20932', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['20514', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['64475', '3320', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218865.0,"['206356', '3320', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218866.0,"['58057', '1836', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218866.0,"['58057', '1836', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218866.0,"['31510', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218866.0,"['28634', '262493', '7195', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218866.0,"['28634', '262493', '7195', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218866.0,"['58057', '1836', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218867.0,"['57187', '15412', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218867.0,"['9002', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218867.0,"['37271', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218867.0,"['41327', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218867.0,"['50877', '62275', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218867.0,"['213241', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218867.0,"['55720', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218867.0,"['553', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218868.0,"['59919', '41327', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218868.0,"['1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218868.0,"['513', '21320', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218868.0,"['57111', '41327', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218868.0,"['271253', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218868.0,"['56430', '9009', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218868.0,"['14907', '6453', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218868.0,"['138195', '3786', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218868.0,"['45489', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218869.0,"['138195', '3786', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218869.0,"['132847', '1221', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218869.0,"['38008', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218869.0,"['46997', '38008', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218869.0,"['15605', '41327', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218869.0,"['50629', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218869.0,"['3491', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218869.0,"['50629', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218869.0,"['680', '3356', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218869.0,"['205112', '50629', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218870.0,"['58057', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218870.0,"['57381', '42708', '42708', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218870.0,"['58057', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218870.0,"['38001', '3491', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218870.0,"['12350', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218870.0,"['15547', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218870.0,"['28634', '4230', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218870.0,"['58308', '59689', '29075', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218870.0,"['53046', '10881', '1916', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218870.0,"['57187', '15802', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['207910', '34019', '25091', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['134823', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['134823', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['31554', '3356', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['34019', '25091', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['12779', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['15547', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['25091', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['327983', '37497', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['35266', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['204092', '34019', '25091', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['50628', '35280', '396998', '19318']","396998,35280",1733218825,1733219476
69.10.42.0/24,396998,19318,1733218871.0,"['21412', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218872.0,"['29680', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218872.0,"['34019', '25091', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218872.0,"['2500', '2914', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218872.0,"['16347', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218872.0,"['31554', '3356', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218872.0,"['49544', '2914', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218872.0,"['49544', '2914', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218872.0,"['44097', '34019', '25091', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218872.0,"['28824', '50304', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218873.0,"['49544', '2914', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218873.0,"['38008', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218873.0,"['134823', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218873.0,"['134823', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218873.0,"['28824', '8896', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218873.0,"['46997', '38008', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218873.0,"['59891', '51395', '6939', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218873.0,"['2500', '4713', '2914', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218873.0,"['2500', '4713', '2914', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218873.0,"['28792', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218874.0,"['8660', '1267', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218874.0,"['44097', '50628', '35280', '396998', '19318']","396998,35280",1733218825,1733219476
69.10.42.0/24,396998,19318,1733218875.0,"['6894', '3257', '396998', '19318']",396998,1733218825,1733219476
